scenario,theta_multiplier,theta_per_m,exchange_coefficient,boundary_layer_depth_m,comparison_hour,final_wind_ms,final_core_moisture,final_central_pressure_hpa,final_rmw_km,delta_wind_ms,delta_core_moisture,delta_central_pressure_hpa,delta_rmw_km
hostile_open_ocean,0.99,6.599999999999999e-07,0.0011879999999999998,1800.0,48.0,19.21006114334109,0.46790920527982877,967.24181757181,75.25786940620816,0.09850134734161387,0.0016685419479762764,0.04433195227750275,-0.31523064641642407
hostile_open_ocean,1.0,6.666666666666666e-07,0.0012,1800.0,48.0,19.111559795999476,0.4662406633318525,967.1974856195325,75.57310005262458,0.0,0.0,0.0,0.0
hostile_open_ocean,1.01,6.733333333333333e-07,0.001212,1800.0,48.0,19.014147320261046,0.46458452203440553,967.153563193385,75.8872057201914,-0.09741247573843026,-0.0016561412974469558,-0.04392242614744646,0.314105667566821
hostile_open_ocean,1.02,6.8e-07,0.0012239999999999998,1800.0,48.0,18.917803638571066,0.4629406380577336,967.1100437404988,76.20019658231053,-0.19375615742841035,-0.0033000252741188785,-0.08744187903369038,0.627096529685943
hostile_open_ocean,1.03,6.866666666666666e-07,0.001236,1800.0,48.0,18.822509197600734,0.4613088699415608,967.0669208578158,76.51208260623496,-0.2890505983987417,-0.0049317933902917055,-0.13056476171664144,0.9389825536103729
hostile_open_ocean,1.04,6.933333333333333e-07,0.001248,1800.0,48.0,18.72824495066585,0.45968907808104914,967.0241882876571,76.82287355882008,-0.3833148453336257,-0.006551585250803349,-0.17329733187534657,1.2497735061954955
hostile_open_ocean,1.05,7e-07,0.0012599999999999998,1800.0,48.0,18.634992340856904,0.4580811247119918,966.9818399134778,77.13257901209558,-0.4765674551425718,-0.008159538619860685,-0.21564570605471545,1.5594789594709937
hostile_open_ocean,1.06,7.066666666666666e-07,0.001272,1800.0,48.0,18.54273328484824,0.45648487389532594,966.939869755757,77.44120834866354,-0.5688265111512365,-0.009755789436526552,-0.25761586377552703,1.8681082960389546
hostile_open_ocean,1.07,7.133333333333333e-07,0.001284,1800.0,48.0,18.45145015735351,0.4549001915010154,966.8982719680303,77.74877076692786,-0.6601096386459666,-0.011340471830837084,-0.2992136515022139,2.17567071430328
hostile_open_ocean,1.08,7.2e-07,0.001296,1800.0,48.0,18.361125776198698,0.45332694519138184,966.8570408330875,78.05527528616062,-0.7504340198007782,-0.012913718140470654,-0.34044478644500487,2.48217523353604
hostile_open_ocean,1.09,7.266666666666667e-07,0.001308,1800.0,48.0,18.27174338798317,0.4517650044039313,966.8161707592533,78.36073075141086,-0.8398164080163042,-0.014475658927921187,-0.3813148602791898,2.7876306987862733
hostile_open_ocean,1.1,7.333333333333333e-07,0.00132,1800.0,48.0,18.183286654302727,0.45021424033373747,966.7756562768533,78.66514583825997,-0.9282731416967493,-0.01602642299811502,-0.4218293426791888,3.092045785635392
hostile_open_ocean,1.11,7.4e-07,0.001332,1800.0,48.0,18.095739638508736,0.448674525915435,966.7354920347548,78.96852905743005,-1.0158201574907402,-0.017566137416417493,-0.46199358477770147,3.3954290048054645
hostile_open_ocean,1.12,7.466666666666667e-07,0.001344,1800.0,48.0,18.009086792979023,0.4471457358048593,966.6956727970604,79.27088875924733,-1.102473003020453,-0.01909492752699321,-0.5018128224720613,3.6977887066227453
hostile_open_ocean,1.1300000000000001,7.533333333333334e-07,0.001356,1800.0,48.0,17.923312946877797,0.44562774636039015,966.6561934398934,79.57223313796946,-1.188246849121679,-0.020612916971462336,-0.541292179639072,3.99913308534488
hostile_open_ocean,1.1400000000000001,7.6e-07,0.001368,1800.0,48.0,17.838403294382733,0.44412043562403636,966.6170489482984,79.87257023597563,-1.273156501616743,-0.02212022770781613,-0.5804366712341107,4.299470183351048
hostile_open_ocean,1.15,7.666666666666665e-07,0.0013799999999999997,1800.0,48.0,17.754343383358272,0.4426236833022916,966.5782344132504,80.17190794783096,-1.357216412641204,-0.023616980029560863,-0.6192512062821152,4.598807895206377
hostile_open_ocean,1.1600000000000001,7.733333333333334e-07,0.001392,1800.0,48.0,17.67111910445569,0.44113737074681497,966.5397450287517,80.47025402422005,-1.4404406915437846,-0.025103292585037518,-0.6577405907808043,4.897153971595472
hostile_open_ocean,1.17,7.799999999999998e-07,0.0014039999999999999,1800.0,48.0,17.58871668062125,0.4396613809349487,966.5015760890399,80.76761607576447,-1.522843115378226,-0.02657928239690377,-0.6959095304925995,5.194516023139883
hostile_open_ocean,1.1800000000000002,7.866666666666667e-07,0.0014160000000000002,1800.0,48.0,17.5071226569944,0.4381955984501242,966.4637229858844,81.06400157671929,-1.604437139005075,-0.02804506488172831,-0.733762633648098,5.49090152409471
hostile_open_ocean,1.19,7.933333333333332e-07,0.0014279999999999998,1800.0,48.0,17.426323891179337,0.4367399094621698,966.4261812059606,81.35941786855662,-1.6852359048201393,-0.029500753869682705,-0.7713044135718974,5.786317815932037
hostile_open_ocean,1.2000000000000002,8.000000000000001e-07,0.00144,1800.0,48.0,17.34630754387378,0.4352942017075545,966.3889463283178,81.65387216343973,-1.7652522521256948,-0.030946461624297983,-0.808539291214629,6.080772110815147
hostile_open_ocean,1.21,8.066666666666665e-07,0.0014519999999999997,1800.0,48.0,17.267061069839777,0.4338583644695939,966.3520140219438,81.94737154758964,-1.8444987261596992,-0.032382298862258574,-0.8454715975886984,6.374271494965058
hostile_open_ocean,1.2200000000000002,8.133333333333334e-07,0.001464,1800.0,48.0,17.188572209201705,0.4324322885586352,966.3153800433788,82.23992298455096,-1.9229875867977704,-0.0338083747732173,-0.8821055761536627,6.666822931926376
hostile_open_ocean,1.23,8.199999999999999e-07,0.0014759999999999999,1800.0,48.0,17.11082897905798,0.43101586629224764,966.2790402344283,82.5315333183553,-2.000730816941495,-0.03522479703960485,-0.9184453851041781,6.958433265730719
hostile_open_ocean,1.2400000000000002,8.266666666666668e-07,0.0014880000000000002,1800.0,48.0,17.033819665393022,0.42960899147543846,966.2429905199389,82.82220927659066,-2.077740130606454,-0.03663167185641403,-0.9544950995936006,7.249109223966073
hostile_open_ocean,1.25,8.333333333333332e-07,0.0014999999999999998,1800.0,48.0,16.957532815277006,0.42821155938090677,966.2072269056528,83.11195747337628,-2.1540269807224703,-0.03802910395094572,-0.9902587138797116,7.538857420751697
hostile_open_ocean,1.26,8.399999999999999e-07,0.0015119999999999999,1800.0,48.0,16.88195722934139,0.4268234667293609,966.1717454761229,83.4007844122481,-2.2296025666580874,-0.0394171966024916,-1.025740143409621,7.827684359623518
hostile_open_ocean,1.27,8.466666666666666e-07,0.001524,1800.0,48.0,16.80708195451901,0.42544461166990694,966.1365423926942,83.68869648895691,-2.304477841480466,-0.040796051661945554,-1.0609432268382761,8.115596436332325
hostile_open_ocean,1.28,8.533333333333332e-07,0.0015359999999999998,1800.0,48.0,16.73289627703749,0.4240748937605276,966.1016138915455,83.97569999418128,-2.378663518961986,-0.042165769571324896,-1.095871727986946,8.402599941556701
hostile_open_ocean,1.29,8.599999999999999e-07,0.001548,1800.0,48.0,16.659389715656147,0.42271421394866315,966.0669562818084,84.26180111616138,-2.452170080343329,-0.043526449383189336,-1.130529337724056,8.688701063536797
hostile_open_ocean,1.3,8.666666666666666e-07,0.00156,1800.0,48.0,16.586552015135837,0.42136247455190434,966.0325659437211,84.5470059432502,-2.525007780863639,-0.04487818877994815,-1.1649196758113476,8.973905890625616
landfall_transition,0.7,4.666666666666666e-07,0.0008399999999999999,1800.0,48.0,18.998542982816723,0.808537246281753,961.516825484244,89.86490472946659,3.2810529703444278,0.02457243663423503,0.4125990272920035,-13.663275164909749
landfall_transition,0.71,4.733333333333333e-07,0.0008519999999999999,1800.0,48.0,18.866318718449993,0.8077569557451453,961.5009001809975,90.35333662014135,3.1488287059776976,0.023792146097627254,0.39667372404551315,-13.174843274234988
landfall_transition,0.72,4.8e-07,0.0008639999999999999,1800.0,48.0,18.736018647885572,0.8069723646339443,961.4851641480415,90.83928587898748,3.0185286354132774,0.02300755498642626,0.3809376910894571,-12.688894015388854
landfall_transition,0.73,4.866666666666666e-07,0.0008759999999999999,1800.0,48.0,18.607596485610607,0.8061837003143123,961.4696120183384,91.32278044883182,2.890106473138312,0.022218890666794278,0.36538556138634704,-12.205399445544515
landfall_transition,0.74,4.933333333333333e-07,0.0008879999999999999,1800.0,48.0,18.48100761432885,0.8053911801386986,961.4542386336341,91.80384720016896,2.763517601856554,0.02142637049118057,0.3500121766820712,-11.724332694207376
landfall_transition,0.75,5e-07,0.0009,1800.0,48.0,18.35620900524951,0.8045950119564137,961.4390390350565,92.28251198320154,2.638718992777216,0.020630202308895673,0.3348125781044473,-11.245667911174792
landfall_transition,0.76,5.066666666666667e-07,0.0009119999999999999,1800.0,48.0,18.233159142943908,0.8037953945944457,961.424008454173,92.75879967753399,2.515669130471613,0.019830584946927687,0.31978199722095724,-10.76938021684235
landfall_transition,0.77,5.133333333333333e-07,0.0009239999999999999,1800.0,48.0,18.11181795447225,0.8029925183104418,961.4091423045074,93.23273423961432,2.394327941999956,0.019027708662923803,0.304915847555435,-10.29544565476202
landfall_transition,0.78,5.2e-07,0.000936,1800.0,48.0,17.992146742504232,0.8021865652196667,961.3944361734924,93.70433874802302,2.2746567300319374,0.018221755572148668,0.29020971654040295,-9.823841146353317
landfall_transition,0.79,5.266666666666667e-07,0.000948,1800.0,48.0,17.87410812217749,0.8013777096975971,961.3798858148009,94.17363544670081,2.156618109705194,0.017412900050079116,0.2756593578488946,-9.354544447675522
landfall_transition,0.7999999999999999,5.333333333333332e-07,0.0009599999999999998,1800.0,48.0,17.757665961455416,0.8005661187597104,961.3654871410814,94.64064578620075,2.040175948983121,0.016601309112192375,0.26126068412941095,-8.887534108175586
landfall_transition,0.8099999999999999,5.399999999999999e-07,0.0009719999999999999,1800.0,48.0,17.642785324763928,0.7997519524199059,961.3512362170296,95.1053904630525,1.9252953122916328,0.015787142772387908,0.2470097600776171,-8.422789431323835
landfall_transition,0.82,5.466666666666666e-07,0.0009839999999999998,1800.0,48.0,17.52943241970087,0.7989353640289026,961.3371292528105,95.5678894573169,1.8119424072285764,0.014970554381384615,0.23290279585853568,-7.960290437059442
landfall_transition,0.83,5.533333333333333e-07,0.000996,1800.0,48.0,17.417574546627336,0.7981165005938629,961.3231625978015,96.0281620684102,1.7000845341550406,0.01415169094634483,0.21893614084945057,-7.50001782596614
landfall_transition,0.84,5.599999999999999e-07,0.0010079999999999998,1800.0,48.0,17.307180050962703,0.7972955030804032,961.3093327346318,96.48622694927121,1.5896900384904082,0.013330693432885177,0.20510627767976075,-7.041952945105123
landfall_transition,0.85,5.666666666666666e-07,0.0010199999999999999,1800.0,48.0,17.198218278017567,0.796472506698079,961.2956362735084,96.94210213894384,1.480728265545272,0.012507697050560984,0.19140981655641554,-6.586077755432498
landfall_transition,0.86,5.733333333333333e-07,0.001032,1800.0,48.0,17.090659530210115,0.7956476411703509,961.2820699468184,97.39580509364163,1.3731695177378196,0.011682831522832893,0.17784348986640452,-6.132374800734709
landfall_transition,0.87,5.8e-07,0.001044,1800.0,48.0,16.98447502652201,0.7948210309899768,961.2686306039811,97.84735271636158,1.2669850140497143,0.010856221342458783,0.1644041470291313,-5.680827178014752
landfall_transition,0.88,5.866666666666666e-07,0.0010559999999999999,1800.0,48.0,16.87963686405928,0.7939927956607082,961.2553152065461,98.29676138510949,1.162146851586984,0.010027986013190215,0.15108874959412333,-5.231418509266845
landfall_transition,0.89,5.933333333333333e-07,0.001068,1800.0,48.0,16.776117981592908,0.7931630499261126,961.2421208235206,98.74404697979641,1.0586279691206126,0.009198240278594616,0.13789436656861653,-4.784132914579928
landfall_transition,0.9,6e-07,0.00108,1800.0,48.0,16.673892124962034,0.7923319039862896,961.2290446269207,99.18922490786481,0.956402112489739,0.008367094338771586,0.12481816996864836,-4.338954986511524
landfall_transition,0.91,6.066666666666666e-07,0.0010919999999999999,1800.0,48.0,16.57293381423032,0.7914994637031962,961.2160838875103,99.63231012869868,0.8554438017580264,0.007534654055678214,0.11185743055830244,-3.8958697656776593
landfall_transition,0.9199999999999999,6.133333333333332e-07,0.0011039999999999997,1800.0,48.0,16.473218312493444,0.790665830795253,961.2032359707679,100.07331717687288,0.7557283000211488,0.006701021147734965,0.0990095138158722,-3.4548627175034596
landfall_transition,0.9299999999999999,6.199999999999999e-07,0.0011159999999999998,1800.0,48.0,16.374721596241706,0.7898311030218531,961.1904983330064,100.5122601842884,0.6572315837694109,0.005866293374335085,0.08627187605441122,-3.0159197100879425
landfall_transition,0.94,6.266666666666666e-07,0.0011279999999999999,1800.0,48.0,16.27742032718876,0.7889953743583709,961.177868517686,100.94915290124729,0.5599303147164658,0.005030564710852836,0.07364206073395962,-2.579026993129048
landfall_transition,0.95,6.333333333333332e-07,0.00114,1800.0,48.0,16.181291825482454,0.7881587351622077,961.1653441519031,101.38400871650995,0.4638018130101589,0.004193925514689667,0.06111769495112185,-2.144171177866383
landfall_transition,0.96,6.399999999999999e-07,0.0011519999999999998,1800.0,48.0,16.086314044219492,0.7873212723303964,961.1529229430109,101.8168406763809,0.3688240317471969,0.0033564626828783695,0.04869648605892962,-1.7113392179954303
landfall_transition,0.97,6.466666666666666e-07,0.0011639999999999999,1800.0,48.0,15.992465545190356,0.7864830694492445,961.1406026754233,102.24766150286705,0.2749755327180612,0.0025182598017264857,0.03637621847133232,-1.2805183915092897
landfall_transition,0.98,6.533333333333333e-07,0.001176,1800.0,48.0,15.899725475785814,0.7856442069364661,961.1283812075408,102.67648361094636,0.18223546331351947,0.001679397288948059,0.024154750588763818,-0.8516962834299733
landfall_transition,0.99,6.599999999999999e-07,0.0011879999999999998,1800.0,48.0,15.808073547000431,0.7848047621762307,961.1162564688136,103.10331912499089,0.09058353452813606,0.0008399525287127174,0.012030011861611456,-0.4248607693854467
landfall_transition,1.0,6.666666666666666e-07,0.0012,1800.0,48.0,15.717490012472295,0.783964809647518,961.104226456952,103.52817989437634,0.0,0.0,0.0,0.0
landfall_transition,1.01,6.733333333333333e-07,0.001212,1800.0,48.0,15.627955648502578,0.7831244210461618,961.0922892352388,103.95107750831936,-0.08953436396971703,-0.0008403886013562678,-0.011937221713196777,0.4228976139430216
landfall_transition,1.02,6.8e-07,0.0012239999999999998,1800.0,48.0,15.539451735001137,0.7822836654009223,961.0804429299719,104.3720233099736,-0.17803827747115797,-0.0016811442465957116,-0.02378352698008257,0.843843415597263
landfall_transition,1.03,6.866666666666666e-07,0.001236,1800.0,48.0,15.45196003730837,0.7814426091839257,961.0686857280157,104.79102840981966,-0.2655299751639255,-0.0025222004635923057,-0.03554072893632565,1.2628485154433235
landfall_transition,1.04,6.933333333333333e-07,0.001248,1800.0,48.0,15.365462788846068,0.7806013164157707,961.0570158744565,105.20810369837973,-0.3520272236262265,-0.0033634932317473387,-0.047210582495495146,1.6799238040033941
landfall_transition,1.05,7e-07,0.0012599999999999998,1800.0,48.0,15.279942674553157,0.7797598487655993,961.0454316703665,105.62325985828706,-0.43754733791913836,-0.0042049608819186846,-0.05879478658550852,2.0950799639107203
landfall_transition,1.06,7.066666666666666e-07,0.001272,1800.0,48.0,15.195382815064617,0.7789182656464012,961.0339314706506,106.03650737574026,-0.5221071974076779,-0.005046544001116815,-0.07029498630140552,2.5083274813639207
landfall_transition,1.07,7.133333333333333e-07,0.001284,1800.0,48.0,15.111766751594473,0.7780766243058054,961.0225136819971,106.44785655136992,-0.6057232608778218,-0.005888185341712648,-0.08171277495489448,2.9196766569935875
landfall_transition,1.08,7.2e-07,0.001296,1800.0,48.0,15.029078431485997,0.777234979912611,961.0111767609144,106.85731751054446,-0.6884115809862976,-0.006729829734906989,-0.09304969603761037,3.3291376161681256
landfall_transition,1.09,7.266666666666667e-07,0.001308,1800.0,48.0,14.947302194394615,0.7763933856392701,960.9999192118468,107.26490021313899,-0.7701878180776802,-0.007571424008247951,-0.1043072451052467,3.73672031876265
landfall_transition,1.1,7.333333333333333e-07,0.00132,1800.0,48.0,14.866422759070552,0.7755518927405474,960.9887395853709,107.67061446279511,-0.8510672534017427,-0.008412916906970658,-0.1154868715810835,4.142434568418778
landfall_transition,1.11,7.4e-07,0.001332,1800.0,48.0,14.786425210710798,0.7747105506285533,960.9776364764664,108.07446991569135,-0.9310648017614973,-0.009254259018964706,-0.12658998048561898,4.546290021315016
landfall_transition,1.12,7.466666666666667e-07,0.001344,1800.0,48.0,14.707294988851206,0.7738694069443436,960.9666085228699,108.47647608884989,-1.0101950236210886,-0.010095402703174439,-0.13761793408207268,4.948296194473556
landfall_transition,1.1300000000000001,7.533333333333334e-07,0.001356,1800.0,48.0,14.629017875771357,0.7730285076262567,960.9556544034787,108.87664236799873,-1.088472136700938,-0.01093630202126128,-0.14857205347334457,5.348462473622391
landfall_transition,1.1400000000000001,7.6e-07,0.001368,1800.0,48.0,14.551579985386665,0.7721878969751688,960.9447728368355,109.2749780150097,-1.16591002708563,-0.01177691267234926,-0.15945362011655106,5.746798120633358
landfall_transition,1.15,7.666666666666665e-07,0.0013799999999999997,1800.0,48.0,14.474967752603106,0.7713476177168154,960.9339625796753,109.67149217493623,-1.2425222598691885,-0.012617191930702654,-0.17026387727673864,6.143312280559897
landfall_transition,1.1600000000000001,7.733333333333334e-07,0.001392,1800.0,48.0,14.39916792311177,0.7705077110613335,960.9232224255176,110.06619388266175,-1.3183220893605245,-0.01345709858618449,-0.18100403143444055,6.538013988285414
landfall_transition,1.17,7.799999999999998e-07,0.0014039999999999999,1800.0,48.0,14.324167543601732,0.7696682167601683,960.9125512033404,110.45909206918598,-1.3933224688705632,-0.014296592887349746,-0.19167525361160642,6.930912174809649
landfall_transition,1.1800000000000002,7.866666666666667e-07,0.0014160000000000002,1800.0,48.0,14.249953952370351,0.768829173160471,960.9019477762799,110.85019556755812,-1.4675360601019438,-0.015135636487047077,-0.202278680672066,7.322015673181781
landfall_transition,1.19,7.933333333333332e-07,0.0014279999999999998,1800.0,48.0,14.176514770312227,0.7679906172571227,960.8914110404103,111.2395131184797,-1.5409752421600675,-0.015974192390395325,-0.21281541654172997,7.71133322410337
landfall_transition,1.2000000000000002,8.000000000000001e-07,0.00144,1800.0,48.0,14.103837892268023,0.7671525847424935,960.8809399235499,111.62705337558918,-1.6136521202042715,-0.016812224905024542,-0.22328653340207438,8.098873481212848
landfall_transition,1.21,8.066666666666665e-07,0.0014519999999999997,1800.0,48.0,14.031911478716289,0.7663151100540587,960.8705333841344,112.01282491044375,-1.685578533756006,-0.0176496995934593,-0.233693072817573,8.484645016067418
landfall_transition,1.2200000000000002,8.133333333333334e-07,0.001464,1800.0,48.0,13.960723947791701,0.7654782264199711,960.8601904101218,112.39683621721495,-1.756766064680594,-0.018486583227546927,-0.24403604683016056,8.868656322838618
landfall_transition,1.23,8.199999999999999e-07,0.0014759999999999999,1800.0,48.0,13.89026396761448,0.7646419659026945,960.8499100179429,112.77909571710994,-1.8272260448578148,-0.019322843744823515,-0.2543164390091306,9.250915822733603
landfall_transition,1.2400000000000002,8.266666666666668e-07,0.0014880000000000002,1800.0,48.0,13.820520448916115,0.7638063594407904,960.8396912515058,113.15961176253184,-1.8969695635561798,-0.020158450206727574,-0.26453520544623643,9.631431868155502
landfall_transition,1.25,8.333333333333332e-07,0.0014999999999999998,1800.0,48.0,13.751482537947892,0.762971436888949,960.829533181221,113.53839264099234,-1.9660074745244032,-0.02099337275856905,-0.27469327573101054,10.010212746616006
landfall_transition,1.26,8.399999999999999e-07,0.0015119999999999999,1800.0,48.0,13.683139609658774,0.7621372270563496,960.819434903081,113.9154465787884,-2.034350402813521,-0.02182758259116846,-0.2847915538710595,10.387266684412069
landfall_transition,1.27,8.466666666666666e-07,0.001524,1800.0,48.0,13.615481261130482,0.7613037577434283,960.8093955377651,114.29078174445473,-2.1020087513418133,-0.022661051904089735,-0.29483091918689297,10.762601850078397
landfall_transition,1.28,8.533333333333332e-07,0.0015359999999999998,1800.0,48.0,13.548497305258037,0.7604710557771382,960.7994142297878,114.66440625200345,-2.168992707214258,-0.023493753870379774,-0.3048122271642342,11.136226357627109
landfall_transition,1.29,8.599999999999999e-07,0.001548,1800.0,48.0,13.482177764664286,0.7596391470447555,960.789490146672,115.03632816395962,-2.235312247808009,-0.024325662602762477,-0.3147363102799545,11.508148269583288
landfall_transition,1.3,8.666666666666666e-07,0.00156,1800.0,48.0,13.416512865838355,0.7588080565263224,960.7796224781642,115.40655549420559,-2.30097714663394,-0.025156753121195585,-0.3246039787877635,11.878375599829255
